point_id_old,point_id_new,mass_region,field,old,new,rel_delta
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,width_Zgamma_GeV,1.6206593646504008e-08,1.6206593646503082e-08,-5.716453e-14
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,total_width_GeV,0.0010262267238152956,0.0010262267238152951,-4.225975e-16
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,BR_bb,0.756767984293552,0.7567679842935524,5.868235e-16
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,BR_cc,0.033881498347601624,0.03388149834760165,8.191956e-16
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,BR_tautau,0.07565372776129761,0.07565372776129767,7.337530e-16
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,BR_gg,0.13290777969468473,0.13290777969468423,-3.759000e-15
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,BR_gammagamma,0.00022970434174629685,0.00022970434174629536,-6.489986e-15
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,BR_Zgamma,1.5792410459017568e-05,1.5792410459016674e-05,-5.663903e-14
point_6c2842f8d4db7821,point_722d813d46cd5e1e,R150_anchor,ctau_physical_mm,1.9228400101137467e-10,1.9228400101137475e-10,4.033002e-16
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,lambda1,3.3461271802487738,3.3464162231301433,8.638132e-05
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,lambda2,0.45126122158111276,0.4515502644624821,6.405223e-04
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,lambda3,6.96842099519703,6.968710038078399,4.147896e-05
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,g_hH2H2_GeV,443.73838185465115,443.8095501573887,1.603835e-04
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,width_bb_GeV,0.000776615529209877,0.0007766155292098764,-8.376362e-16
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,width_tautau_GeV,7.763787718489075e-05,7.763787718489069e-05,-8.728038e-16
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,width_gg_GeV,0.0001363935153256408,0.00013639351532564062,-1.391088e-15
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,width_gammagamma_GeV,2.479271990346858e-07,2.4792719903468714e-07,5.338216e-15
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,width_Zgamma_GeV,1.7763997197500166e-08,1.776399719749967e-08,-2.793900e-14
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,total_width_GeV,0.0010262404796838043,0.0010262404796838034,-8.451837e-16
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,BR_cc,0.033881044195338716,0.033881044195338744,8.192066e-16
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,BR_gg,0.13290599818052892,0.13290599818052884,-6.265084e-16
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,BR_gammagamma,0.00024158781878402892,0.0002415878187840304,6.170750e-15
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,BR_Zgamma,1.7309780260249962e-05,1.730978026024949e-05,-2.720718e-14
point_9fc9e863b5405b55,point_ca35b21d49bf708e,R150_anchor,ctau_physical_mm,1.92281423610184e-10,1.9228142361018416e-10,8.066113e-16
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,lambda1,2.2772535955099453,2.2775426383913144,1.269261e-04
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,lambda2,0.3844566225349359,0.3847456654163053,7.518218e-04
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,lambda3,6.701202599012322,6.701491641893692,4.313299e-05
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,g_hH2H2_GeV,312.14905070364557,312.2202190063831,2.279946e-04
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,width_tautau_GeV,7.763787718489074e-05,7.763787718489075e-05,1.745608e-16
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,width_gg_GeV,0.0001363935153256411,0.0001363935153256408,-2.185995e-15
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,width_gammagamma_GeV,2.604335292924702e-07,2.604335292924706e-07,1.422923e-15
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,width_Zgamma_GeV,1.9392856798218856e-08,1.9392856798218873e-08,8.530776e-16
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,total_width_GeV,0.0010262546148736632,0.0010262546148736627,-4.225860e-16
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,BR_bb,0.7567474172142769,0.7567474172142772,4.401296e-16
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,BR_cc,0.033880577532402076,0.03388057753240209,4.096090e-16
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,BR_tautau,0.07565167168037372,0.07565167168037376,5.503297e-16
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,BR_gg,0.1329041675904491,0.13290416759044885,-1.879551e-15
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,BR_gammagamma,0.0002537708727619518,0.00025377087276195223,1.708947e-15
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,BR_Zgamma,1.8896730418704337e-05,1.889673041870436e-05,1.255081e-15
point_76bca93adc5e7b3a,point_0d753600eb7356a1,R150_anchor,ctau_physical_mm,1.9227877520852066e-10,1.9227877520852073e-10,4.033112e-16
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,lambda1,1.2083800107711165,1.2086690536524858,2.391987e-04
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,lambda2,0.3176520234887591,0.3179410663701284,9.099356e-04
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,lambda3,6.433984202827616,6.434273245708985,4.492440e-05
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,g_hH2H2_GeV,180.55971955264,180.6308878553773,3.941538e-04
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,width_bb_GeV,0.000776615529209877,0.0007766155292098764,-8.376362e-16
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,width_tautau_GeV,7.763787718489075e-05,7.763787718489069e-05,-8.728038e-16
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,width_gg_GeV,0.0001363935153256408,0.00013639351532564062,-1.391088e-15
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,width_gammagamma_GeV,2.732477248498039e-07,2.7324772484980533e-07,5.231034e-15
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,width_Zgamma_GeV,2.1093172448659228e-08,2.1093172448658732e-08,-2.352934e-14
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,total_width_GeV,0.0010262691293848707,0.0010262691293848698,-8.451601e-16
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,BR_cc,0.03388009835982616,0.03388009835982619,8.192295e-16
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,BR_gg,0.13290228792850167,0.1329022879285016,-6.265259e-16
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,BR_gammagamma,0.0002662534777925009,0.00026625347779250254,6.108101e-15
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,BR_Zgamma,2.0553256299643487e-05,2.055325629964302e-05,-2.274881e-14
point_dc09669cdfdc54ef,point_34616b4dcef441ce,R150_anchor,ctau_physical_mm,1.9227605581225526e-10,1.9227605581225542e-10,8.066338e-16
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,lambda1,0.1395064260322876,0.13979546891365696,2.071897e-03
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,lambda2,0.25084742444258223,0.2511364673239516,1.152266e-03
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,lambda3,6.166765806642908,6.167054849524277,4.687107e-05
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,g_hH2H2_GeV,48.97038840163418,49.0415567043716,1.453293e-03
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,width_bb_GeV,0.0007766155292098767,0.0007766155292098761,-6.980302e-16
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,width_tautau_GeV,7.76378771848907e-05,7.763787718489066e-05,-5.236823e-16
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,width_gg_GeV,0.0001363935153256411,0.0001363935153256404,-5.166898e-15
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,width_gammagamma_GeV,2.863697857066861e-07,2.8636978570668473e-07,-4.806473e-15
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,width_Zgamma_GeV,2.2864944148821143e-08,2.2864944148820855e-08,-1.258953e-14
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,total_width_GeV,0.0010262840232174275,0.0010262840232174262,-1.267722e-15
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,BR_bb,0.756725732487939,0.7567257324879393,4.401422e-16
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,BR_cc,0.03387960667867301,0.033879606678673055,1.228862e-15
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,BR_tautau,0.07564950386881587,0.07564950386881593,7.337940e-16
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,BR_gg,0.13290035919885398,0.13290035919885346,-3.968055e-15
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,BR_gammagamma,0.00027903560732526,0.000279035607325259,-3.496980e-15
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,BR_Zgamma,2.227935311429573e-05,2.227935311429548e-05,-1.125355e-14
point_933232947b3ba870,point_a411fc3a427647e9,R150_anchor,ctau_physical_mm,1.9227326542741522e-10,1.9227326542741548e-10,1.344409e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,lambda1,0.26599683493463816,0.26628587781600793,1.086640e-03
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,lambda2,0.2566825203535587,0.2569715632349282,1.126072e-03
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,lambda3,6.176765806642908,6.177054849524278,4.679518e-05
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,g_hH2H2_GeV,48.970388401633954,49.0415567043716,1.453293e-03
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,width_bb_GeV,0.0001242584846735798,0.00012425848467358003,1.745075e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,width_cc_GeV,5.563215847553994e-06,5.563215847554001e-06,1.218048e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,width_tautau_GeV,1.2422060349582469e-05,1.2422060349582498e-05,2.318385e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,width_gg_GeV,2.182296245210236e-05,2.1822962452102426e-05,3.105107e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,width_gammagamma_GeV,4.6787427223888584e-08,4.6787427223888795e-08,4.525965e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,width_Zgamma_GeV,3.790703839205513e-09,3.790703839205607e-09,2.487627e-14
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,total_width_GeV,0.0001642065442890739,0.0001642065442890742,1.815735e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,width_unaccounted_GeV,8.924283519215915e-08,8.924283519213204e-08,-3.037225e-13
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,BR_bb,0.7567206606262392,0.7567206606262391,-1.467150e-16
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,BR_cc,0.033879379604751625,0.033879379604751604,-6.144352e-16
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,BR_tautau,0.07564899683726563,0.07564899683726566,3.668995e-16
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,BR_gg,0.1328994684504449,0.13289946845044506,1.253078e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,BR_gammagamma,0.0002849303444418309,0.00028493034444183164,2.663604e-15
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,BR_Zgamma,2.3084974205000315e-05,2.3084974205000847e-05,2.304255e-14
point_38f0c85db4d182b8,point_4432578c0247d14b,R150_anchor,ctau_physical_mm,1.201699854621019e-09,1.2016998546210166e-09,-1.892941e-15
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,lambda1,5.503362429975431,5.503601565305108,4.345259e-05
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,lambda2,0.5799983996112167,0.580299919380509,5.198631e-04
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,lambda3,7.510870880600105,7.511139402534842,3.575111e-05
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,g_hH2H2_GeV,639.7391400997858,639.805189607741,1.032444e-04
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_bb_GeV,0.0006425213094013511,0.0006425213094013514,5.062255e-16
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_cc_GeV,2.876652439664553e-05,2.8766524396645558e-05,9.422429e-16
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_tautau_GeV,6.423254317194621e-05,6.423254317194627e-05,8.439664e-16
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_WW_GeV,2.2983471442855098e-05,2.2983471442855407e-05,1.341486e-14
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_ZZ_GeV,2.779393476651514e-06,2.7793934766515416e-06,9.904525e-15
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_gg_GeV,0.00011284314665976847,0.00011284314665976866,1.681408e-15
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_gammagamma_GeV,4.588086380563776e-07,4.588086380563781e-07,1.038464e-15
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,width_Zgamma_GeV,1.5837786197839094e-07,1.5837786197839184e-07,5.682439e-15
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,total_width_GeV,0.0008752050358780482,0.0008752050358780491,9.910383e-16
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,BR_bb,0.7341380397300188,0.7341380397300183,-6.049124e-16
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,BR_WW,0.02626067092929483,0.026260670929295155,1.241888e-14
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,BR_ZZ,0.003175705534947124,0.003175705534947152,8.876533e-15
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,BR_gg,0.12893338364599186,0.12893338364599194,6.458120e-16
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,BR_Zgamma,0.00018096086686646926,0.0001809608668664701,4.643306e-15
point_2302212259f4e1db,point_b4646db1d55ad210,R150_anchor,ctau_physical_mm,2.2546371685582452e-10,2.254637168558243e-10,-1.031849e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,lambda1,4.434488845236602,4.4347279805662785,5.392624e-05
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,lambda2,0.5131938005650398,0.513495320334332,5.875359e-04
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,lambda3,7.243652484415398,7.243921006350134,3.706996e-05
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,g_hH2H2_GeV,522.2808987608543,522.3469482688097,1.264636e-04
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_bb_GeV,0.0006425213094013517,0.0006425213094013513,-6.749673e-16
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_cc_GeV,2.8766524396645548e-05,2.8766524396645555e-05,2.355607e-16
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_tautau_GeV,6.423254317194628e-05,6.423254317194625e-05,-4.219832e-16
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_WW_GeV,2.2983471442855495e-05,2.2983471442855335e-05,-6.928553e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_ZZ_GeV,2.77939347665155e-06,2.7793934766515357e-06,-5.180828e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_gg_GeV,0.00011284314665976891,0.00011284314665976845,-4.083420e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_gammagamma_GeV,4.767721769760896e-07,4.7677217697608197e-07,-1.598939e-14
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_Zgamma_GeV,1.6345423196009426e-07,1.6345423196009066e-07,-2.202384e-14
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,total_width_GeV,0.0008752280757869513,0.0008752280757869501,-1.362642e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,width_unaccounted_GeV,4.614608287956904e-07,4.61460828795582e-07,-2.349500e-13
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_bb,0.734118713940519,0.7341187139405194,6.049283e-16
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_cc,0.03286746071391786,0.03286746071391792,1.688939e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_tautau,0.07338949120684038,0.07338949120684045,9.454888e-16
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_WW,0.026259979631240885,0.02625997963124074,-5.549006e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_ZZ,0.0031756219362050176,0.0031756219362050054,-3.823838e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_gg,0.12892998954393378,0.12892998954393342,-2.798592e-15
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_gammagamma,0.0005447404969812073,0.0005447404969811993,-1.472829e-14
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,BR_Zgamma,0.00018675615703155575,0.0001867561570315519,-2.060932e-14
point_6854771df65beb18,point_1f341d87509fa01f,R150_anchor,ctau_physical_mm,2.2545778164460243e-10,2.2545778164460272e-10,1.261182e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,lambda1,3.3656152604977723,3.3658543958274505,7.105249e-05
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,lambda2,0.44638920151886285,0.4466907212881551,6.754639e-04
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,lambda3,6.976434088230691,6.976702610165428,3.848985e-05
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,g_hH2H2_GeV,404.82265742192254,404.8887069298783,1.631566e-04
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,width_bb_GeV,0.0006425213094013514,0.000642521309401352,1.012451e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,width_cc_GeV,2.8766524396645558e-05,2.8766524396645565e-05,2.355607e-16
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,width_tautau_GeV,6.423254317194627e-05,6.423254317194631e-05,6.329748e-16
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,width_WW_GeV,2.2983471442855407e-05,2.2983471442855735e-05,1.429935e-14
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,width_ZZ_GeV,2.7793934766515416e-06,2.7793934766515713e-06,1.066641e-14
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,width_gg_GeV,0.00011284314665976866,0.00011284314665976909,3.843219e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,width_Zgamma_GeV,1.6861068007079033e-07,1.6861068007079385e-07,2.087935e-14
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,total_width_GeV,0.0008752515407871362,0.0008752515407871378,1.858098e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_bb,0.7340990326318255,0.7340990326318249,-9.074168e-16
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_cc,0.0328665795558327,0.032866579555832644,-1.688985e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_tautau,0.07338752367597125,0.07338752367597115,-1.323720e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_WW,0.026259275615996953,0.02625927561599728,1.241954e-14
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_ZZ,0.0031755367995718827,0.003175536799571911,8.877005e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_gg,0.12892653300362764,0.12892653300362789,1.937539e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_gammagamma,0.0005656439388907042,0.0005656439388907033,-1.725082e-15
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,BR_Zgamma,0.00019264254013098272,0.00019264254013098638,1.899467e-14
point_14ebb59f32a2fb98,point_34a2f80d76e003eb,R150_anchor,ctau_physical_mm,2.2545173724863001e-10,2.254517372486296e-10,-1.834496e-15
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,lambda1,2.2967416757589434,2.2969808110886216,1.041194e-04
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,lambda2,0.37958460247268605,0.37988612224197826,7.943414e-04
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,lambda3,6.7092156920459844,6.70948421398072,4.002285e-05
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,g_hH2H2_GeV,287.36441608299134,287.4304655909466,2.298458e-04
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,width_cc_GeV,2.8766524396645548e-05,2.8766524396645558e-05,3.533411e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,width_WW_GeV,2.2983471442855495e-05,2.2983471442855566e-05,3.095736e-15
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,width_ZZ_GeV,2.77939347665155e-06,2.779393476651557e-06,2.438037e-15
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,width_gg_GeV,0.00011284314665976891,0.00011284314665976902,9.608046e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,width_gammagamma_GeV,5.137342942811089e-07,5.137342942811055e-07,-6.595105e-15
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,width_Zgamma_GeV,1.7384720631049723e-07,1.7384720631049738e-07,9.135532e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,total_width_GeV,0.0008752754308786068,0.000875275430878607,2.477397e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,BR_bb,0.7340789958612056,0.7340789958612054,-3.024805e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,BR_tautau,0.07338552060974597,0.07338552060974596,-1.891080e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,BR_WW,0.02625855888561221,0.026258558885612283,2.774653e-15
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,BR_ZZ,0.0031754501252955064,0.0031754501252955133,2.185169e-15
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,BR_gg,0.1289230140351321,0.12892301403513218,6.458639e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,BR_gammagamma,0.0005869401518164623,0.0005869401518164583,-6.834680e-15
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,BR_Zgamma,0.00019862000026207562,0.00019862000026207575,6.823345e-16
point_41519332d35f95e7,point_c52a32a4bfb2ad74,R150_anchor,ctau_physical_mm,2.2544558368549426e-10,2.254455836854942e-10,-2.293183e-16
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,campaign_id,high_mass_h2_physical_point_scan_v1,high_mass_h2_physical_point_scan_v2_mh12520,
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,m_h_GeV,125.13,125.2,5.594182e-04
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,lambda1,1.2278680910201147,1.228107226349793,1.947565e-04
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,lambda2,0.3127800034265092,0.31308152319580146,9.639995e-04
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,lambda3,6.4419972958612775,6.442265817796012,4.168303e-05
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,g_hH2H2_GeV,169.90617474405968,169.97222425201574,3.887411e-04
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,width_bb_GeV,0.0006425213094013512,0.0006425213094013514,3.374836e-16
point_15ab4960e12978a8,point_92f639faf41f4405,R150_anchor,width_cc_GeV,2.876652439664554e-05,2.8766524396645558e-05,5.889018e-16
