m_phi,mA,alpha,beta,lambda6,lambda7,m12,positivty,unitarity,perturbativity,w_h2_bb,w_h2_tautau,w_h2_WW,w_h2_ZZ,w_h2_gaga,w_h2_Zga,w_h2_gg,w_h2_hh,w_total_h2,branching_ratio_h2_gaga
300.0,310.0,0.0055000000000000005,1.57,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.0797057645707392,0.05552385140177089,0.0,0.001498591557284414,0.1370521031748154,0.58157272106267
300.0,310.0,0.0055000000000000005,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,10817135.30005834,7536399.139710414,0.0,3908509.780675438,22262044.22076808,0.4859003599483966
300.0,310.0,0.0055000000000000005,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,10816778.48552828,7536150.543700065,0.0,3908402.588171785,22261331.61772403,0.4858998855628286
300.0,310.0,0.0055000000000000005,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,10816421.67690227,7535901.951808505,0.0,3908295.397144137,22260619.02617881,0.4858994111611182
300.0,310.0,0.0055000000000000005,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,10812008.19224654,7532827.220164506,0.0,3907779.867652107,22252615.28038706,0.4858758422780085
300.0,310.0,0.0055000000000000005,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,10812364.9280863,7533075.761372181,0.0,3907887.051636749,22253327.74141912,0.4858763171838667
300.0,310.0,0.0055000000000000005,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,10812721.66979569,7533324.306628278,0.0,3907994.2370456,22254040.21379347,0.4858767920754347
300.0,310.0,0.0055000000000000005,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.1511084924796571,0.1052678162244593,0.0,0.008404912054966894,0.2651051164040791,0.5699946290336175
300.0,310.0,0.0055000000000000005,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.1118780280889418,0.07793710579526793,0.0,0.004169047776853839,0.1943080773060619,0.575776517579959
300.0,310.0,0.0055000000000000005,1.57,0.0,0.0,20.0,1,0,0,0.0,0.0,,,0.07853260990110421,0.05470656204165548,0.0,0.001403103274747585,0.1349661708625081,0.5818688446092649
300.0,310.0,0.0055000000000000005,1.57,0.0,20.0,0.0,1,0,0,0.0,0.0,,,10817121.58258547,7536389.582616179,0.0,3908504.823848514,22262015.98937406,0.4859003599561071
300.0,310.0,0.0055000000000000005,1.57,0.0,20.0,10.0,1,0,0,0.0,0.0,,,10816764.7683294,7536140.986802339,0.0,3908397.631418926,22261303.38687456,0.4858998855703592
300.0,310.0,0.0055000000000000005,1.57,0.0,20.0,20.0,1,0,0,0.0,0.0,,,10816407.95990578,7535892.395048955,0.0,3908290.440456208,22260590.79573484,0.4858994111682885
300.0,310.0,0.0055000000000000005,1.57,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,10812021.90645292,7532836.774980289,0.0,3907784.824016258,22252643.50577337,0.4858758422857843
300.0,310.0,0.0055000000000000005,1.57,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,10812378.64255609,7533085.316333351,0.0,3907892.008026212,22253355.96723955,0.4858763171933985
300.0,310.0,0.0055000000000000005,1.57,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,10812735.3844592,7533333.861759781,0.0,3907999.193542651,22254068.44008553,0.4858767920827713
300.0,310.0,0.0055000000000000005,1.57,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.1494915472755292,0.1041413338529908,0.0,0.008176622993852849,0.2621333997673687,0.5702880571807943
300.0,310.0,0.0055000000000000005,1.57,20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.1104873270052396,0.07696824981601884,0.0,0.004008730683422101,0.1917882031496688,0.576090318334214
300.0,310.0,0.0055000000000000005,1.57,20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.07736815293702051,0.05389533245453112,0.0,0.001310758149066458,0.1328981391856088,0.5821612959453574
300.0,310.0,0.0055000000000000005,1.57,20.0,20.0,0.0,1,0,0,0.0,0.0,,,10817107.86512125,7536380.025527943,0.0,3908499.86702474,22261987.75799783,0.4859003599638178
300.0,310.0,0.0055000000000000005,1.57,20.0,20.0,10.0,1,0,0,0.0,0.0,,,10816751.05109153,7536131.429871766,0.0,3908392.674663124,22261275.15595032,0.4858998855777708
300.0,310.0,0.0055000000000000005,1.57,20.0,20.0,20.0,1,0,0,0.0,0.0,,,10816394.24294664,7535882.838315588,0.0,3908285.483771424,22260562.56535755,0.485899411175681
300.0,310.0,0.0055000000000000005,1.59,-20.0,-20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,-20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,-20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,0.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,0.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,0.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,-20.0,20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,-20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,-20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,-20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,0.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,0.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,0.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,0.0,20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,-20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,-20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,-20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,0.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,0.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,0.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.0055000000000000005,1.59,20.0,20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.55,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,23.07452533295258,16.07689629042089,0.0,4794.414201535591,4833.573369504469,0.004773802644340153
300.0,310.0,0.01,1.55,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,23.0752898706203,16.07742896186692,0.0,4794.429995564536,4833.590460742527,0.004773943936300204
300.0,310.0,0.01,1.55,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,23.07605442095672,16.07796164213979,0.0,4794.445789619848,4833.607552028449,0.004774085229834748
300.0,310.0,0.01,1.55,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002810040255916439,0.0001938359446354782,0.0,0.003745827522488908,0.01196701299759209,0.02348155096415332
300.0,310.0,0.01,1.55,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.0002783428038245341,0.0001919927563410789,0.0,0.003731880103278479,0.01194856116832088,0.02329508966841145
300.0,310.0,0.01,1.55,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.0002756942477170307,0.0001901583923300623,0.0,0.003717958698814943,0.01193015684373883,0.0231090212247897
300.0,310.0,0.01,1.55,-20.0,20.0,0.0,0,0,0,0.0,0.0,,,23.39768969904389,16.3007262447948,0.0,4811.380431958811,4851.086594248154,0.004823185330640379
300.0,310.0,0.01,1.55,-20.0,20.0,10.0,0,0,0,0.0,0.0,,,23.39691983892968,16.30018988696976,0.0,4811.364610034689,4851.069466106093,0.004823043661279534
300.0,310.0,0.01,1.55,-20.0,20.0,20.0,0,0,0,0.0,0.0,,,23.39614999148304,16.29965353797117,0.0,4811.348788137227,4851.052338012186,0.004822901993481702
300.0,310.0,0.01,1.55,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,23.09456397099112,16.09085768265679,0.0,4798.567008682091,4837.760176681244,0.00477381332012085
300.0,310.0,0.01,1.55,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,23.09532884055806,16.09139058534113,0.0,4798.582809550555,4837.777275321959,0.004773954551064164
300.0,310.0,0.01,1.55,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,23.09609372279259,16.09192349685037,0.0,4798.598610444345,4837.794374009492,0.004774095783581411
300.0,310.0,0.01,1.55,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002154503012930219,0.0001484499394627361,0.0,0.0009748069884951576,0.009085052734127682,0.02371481020508449
300.0,310.0,0.01,1.55,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.0002131209789231065,0.0001468379885794149,0.0,0.0009676982886079285,0.009074002760987233,0.02348698634293994
300.0,310.0,0.01,1.55,0.0,0.0,20.0,1,0,0,0.0,0.0,,,0.0002108043222127949,0.0001452348619794797,0.0,0.0009606156034676762,0.009063000292536748,0.02325988253430702
300.0,310.0,0.01,1.55,0.0,20.0,0.0,0,0,0,0.0,0.0,,,23.37751995355821,16.2866740805487,0.0,4807.222082770669,4846.89402315028,0.004823196018295402
300.0,310.0,0.01,1.55,0.0,20.0,10.0,0,0,0,0.0,0.0,,,23.37675042534299,16.28613795396089,0.0,4807.206267685394,4846.876902410203,0.004823054287538941
300.0,310.0,0.01,1.55,0.0,20.0,20.0,0,0,0,0.0,0.0,,,23.37598090979539,16.28560183619884,0.0,4807.190452626132,4846.859781717631,0.0048229125583475
300.0,310.0,0.01,1.55,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,23.11461130634133,16.10482513439311,0.0,4802.721613582663,4841.948796368903,0.004773823986671555
300.0,310.0,0.01,1.55,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,23.11537650780785,16.10535826831374,0.0,4802.737421289049,4841.965902410676,0.004773965156652458
300.0,310.0,0.01,1.55,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,23.11614172194177,16.10589141106039,0.0,4802.753229021568,4841.983008500075,0.004774106328205099
300.0,310.0,0.01,1.55,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0001585938903043156,0.0001091234337351679,0.0,1.539168780055316e-06,0.008015601997695599,0.01978564933113067
300.0,310.0,0.01,1.55,20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.0001565964673315881,0.0001077427202629244,0.0,1.269188216122389e-06,0.00801195388068671,0.01954535306413498
300.0,310.0,0.01,1.55,20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.0001546117100184659,0.0001063708310740665,0.0,1.025222399162715e-06,0.00800835326836778,0.0193063049090463
300.0,310.0,0.01,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,23.3573589053846,16.2726279758008,0.0,4803.065531334965,4842.703264561655,0.004823206715206167
300.0,310.0,0.01,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,23.35658970906939,16.27209208045157,0.0,4803.049723088977,4842.686151224003,0.004823064923000625
300.0,310.0,0.01,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,23.35582052542257,16.27155619392809,0.0,4803.033914868559,4842.669037933414,0.004822923132362056
300.0,310.0,0.01,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,10811163.05115205,7532238.468483998,0.0,33777420.25749978,52120821.77808812,0.2074250305795662
300.0,310.0,0.01,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,10811519.76193685,7532486.992157958,0.0,33778425.05116464,52122431.80621174,0.20742546706442
300.0,310.0,0.01,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,10811876.47850371,7532735.519936132,0.0,33779429.86051106,52124041.8599032,0.2074259035314915
300.0,310.0,0.01,1.57,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.1526999897451146,0.1063687699197197,0.0,0.0838037391415032,0.3438247937876409,0.4441215191695216
300.0,310.0,0.01,1.57,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.1132491644318365,0.0788856186770961,0.0,0.04122750840213464,0.2343145864923188,0.4833210178127299
300.0,310.0,0.01,1.57,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.07968301701952381,0.05550237751222075,0.0,0.01359612187508393,0.1497338113881465,0.53216448763844
300.0,310.0,0.01,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,10816303.10074126,7535819.272853209,0.0,33784150.43496011,52136272.80950687,0.2074621471362437
300.0,310.0,0.01,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,10815946.31110179,7535570.694185427,0.0,33783145.55555839,52134662.5617979,0.2074617112613147
300.0,310.0,0.01,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,10815589.52736626,7535322.119636442,0.0,33782140.69115415,52133052.33910915,0.2074612753731403
300.0,310.0,0.01,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,10811176.76439299,7532248.022553975,0.0,33777463.09793579,52120887.88583505,0.2074250305956733
300.0,310.0,0.01,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,10811533.47545185,7532496.546424464,0.0,33778467.89229041,52122497.91511902,0.2074254670806131
300.0,310.0,0.01,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,10811890.19222094,7532745.074340719,0.0,33779472.70224774,52124107.96976169,0.2074259035472252
300.0,310.0,0.01,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.1510745914356657,0.1052364399661105,0.0,0.08168339713041843,0.338946723513439,0.4457178103675509
300.0,310.0,0.01,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.1118499944613997,0.07791090412127498,0.0,0.03974437026415167,0.2304575638280188,0.4853387869051191
300.0,310.0,0.01,1.57,0.0,0.0,20.0,1,0,0,0.0,0.0,,,0.07851007538819695,0.0546852783542004,0.0,0.01275018760984315,0.1468978363334993,0.5344535858918781
300.0,310.0,0.01,1.57,0.0,20.0,0.0,1,0,0,0.0,0.0,,,10816289.38432361,7535809.71649409,0.0,33784107.58954668,52136206.69131668,0.2074621471478298
300.0,310.0,0.01,1.57,0.0,20.0,10.0,1,0,0,0.0,0.0,,,10815932.59498205,7535561.138042372,0.0,33783102.7108611,52134596.44483782,0.2074617112731676
300.0,310.0,0.01,1.57,0.0,20.0,20.0,1,0,0,0.0,0.0,,,10815575.81157077,7535312.563645971,0.0,33782097.84638345,52132986.22255249,0.207461275389055
300.0,310.0,0.01,1.57,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,10811190.47764265,7532257.576630008,0.0,33777505.93839895,52120953.9936239,0.2074250306117807
300.0,310.0,0.01,1.57,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,10811547.18880586,7532506.100643516,0.0,33778510.73407495,52122564.02447662,0.2074254670919255
300.0,310.0,0.01,1.57,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,10811903.90595175,7532754.628752055,0.0,33779515.54398529,52124174.07964139,0.2074259035631348
300.0,310.0,0.01,1.57,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.1494578901632036,0.1041101693194509,0.0,0.0795902236043523,0.334110578068192,0.4473306143952714
300.0,310.0,0.01,1.57,20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.1104595215267068,0.07694224887225522,0.0,0.03828840061193658,0.2266424659920911,0.4873734542341302
300.0,310.0,0.01,1.57,20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.07734583079386306,0.05387423850312844,0.0,0.01193142182956955,0.1441037861077608,0.5367369788329077
300.0,310.0,0.01,1.57,20.0,20.0,0.0,1,0,0,0.0,0.0,,,10816275.66793855,7535800.160160563,0.0,33784064.74418668,52136140.57323809,0.2074621471595968
300.0,310.0,0.01,1.57,20.0,20.0,10.0,1,0,0,0.0,0.0,,,10815918.87879926,7535551.581847,0.0,33783059.86611199,52134530.32771054,0.2074617112844764
300.0,310.0,0.01,1.57,20.0,20.0,20.0,1,0,0,0.0,0.0,,,10815562.09564291,7535303.00762837,0.0,33782055.00227155,52132920.10649513,0.2074612754004437
300.0,310.0,0.01,1.59,-20.0,-20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,-20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,-20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,0.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,0.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,0.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,-20.0,20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,-20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,-20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,-20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,0.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,0.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,0.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,0.0,20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,-20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,-20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,-20.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,0.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,0.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,0.0,20.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,20.0,0.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,20.0,10.0,0,0,0,,,,,,,,,,
300.0,310.0,0.01,1.59,20.0,20.0,20.0,0,0,0,,,,,,,,,,
300.0,320.0,0.001,1.55,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,19.95699558712169,13.89288227939336,0.0,1204.902900077452,1238.756658859329,0.0161105051943765
300.0,320.0,0.001,1.55,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,19.95765658923738,13.89334242285867,0.0,1204.892071961528,1238.746951888986,0.01611116504367871
300.0,320.0,0.001,1.55,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,19.95831760230232,13.89380257394646,0.0,1204.881243894291,1238.737244985902,0.01611182491128655
300.0,320.0,0.001,1.55,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002443508894316149,0.0001687579824425509,0.0,0.0002970186635736786,0.004591042897325728,0.05322339496630466
300.0,320.0,0.001,1.55,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.0002420436736374988,0.0001671590679959363,0.0,0.0003024191204167074,0.004592537223928037,0.05270369336940871
300.0,320.0,0.001,1.55,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.0002397474042947716,0.0001655677735846188,0.0,0.000307868232060487,0.004594098771818132,0.05218594901909143
300.0,320.0,0.001,1.55,-20.0,20.0,0.0,0,0,0,0.0,0.0,,,20.23727421915731,14.08711912512695,0.0,1207.297006534536,1241.625280794182,0.01629901914224308
300.0,320.0,0.001,1.55,-20.0,20.0,10.0,0,0,0,0.0,0.0,,,20.23660860260578,14.0866557838295,0.0,1207.307845451319,1241.634990753116,0.01629835559831575
300.0,320.0,0.001,1.55,-20.0,20.0,20.0,0,0,0,0.0,0.0,,,20.23594299700479,14.08619245015494,0.0,1207.318684416816,1241.644700779338,0.01629769207270275
300.0,320.0,0.001,1.55,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,19.97432703181384,13.90494721959349,0.0,1205.946154156676,1239.829309323445,0.01611054592886944
300.0,320.0,0.001,1.55,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,19.97498832088807,13.90540756281652,0.0,1205.935321354075,1239.819598153142,0.01611120549364052
300.0,320.0,0.001,1.55,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,19.97564962090714,13.90586791365829,0.0,1205.924488600099,1239.809887050026,0.01611186507669875
300.0,320.0,0.001,1.55,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0001874861437869579,0.0001293616337822518,0.0,4.884423020820814e-06,0.004202647562467915,0.04461143624350473
300.0,320.0,0.001,1.55,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.0001854658835272024,0.0001279624746007973,0.0,5.598171379395284e-06,0.004199941891385285,0.04415915465583487
300.0,320.0,0.001,1.55,0.0,0.0,20.0,1,0,0,0.0,0.0,,,0.0001834565697188392,0.0001265709354546403,0.0,6.360574538709294e-06,0.004197303441590088,0.04370819795895895
300.0,320.0,0.001,1.55,0.0,20.0,0.0,0,0,0,0.0,0.0,,,20.21982904496944,14.07497539222611,0.0,1206.253168186797,1240.551853539354,0.01629905996051781
300.0,320.0,0.001,1.55,0.0,20.0,10.0,0,0,0,0.0,0.0,,,20.21916371537725,14.07451225068732,0.0,1206.264002417005,1240.561559298432,0.01629839612861428
300.0,320.0,0.001,1.55,0.0,20.0,20.0,0,0,0,0.0,0.0,,,20.21849839673055,14.07404911676705,0.0,1206.274836695765,1240.571265124624,0.01629773231503912
300.0,320.0,0.001,1.55,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,19.99166599889921,13.91701739627634,0.0,1206.98985968648,1240.902423997017,0.01611058662816123
300.0,320.0,0.001,1.55,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,19.99232757492613,13.91747793925226,0.0,1206.979022197112,1240.892708626652,0.01611124590864304
300.0,320.0,0.001,1.55,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,19.99298916190064,13.91793848984948,0.0,1206.968184756456,1240.882993323568,0.01611190520739721
300.0,320.0,0.001,1.55,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0001381437883442493,9.520176558498042e-05,0.0,0.0001642007296775941,0.004278461645484356,0.03228819136197032
300.0,320.0,0.001,1.55,20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.0001364104836188544,9.4002361668688e-05,0.0,0.0001602277695517127,0.004271555976716792,0.03193461220276512
300.0,320.0,0.001,1.55,20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.0001346881253448495,9.28105777876924e-05,0.0,0.000156303464226578,0.004264717529237018,0.03158195693419018
300.0,320.0,0.001,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,20.20239139317689,14.06283689581031,0.0,1205.209781289769,1239.478890494118,0.016299100814152
300.0,320.0,0.001,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,20.20172635053845,14.06237395402426,0.0,1205.220610833065,1239.48859205299,0.01629843669402227
300.0,320.0,0.001,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,20.20106131884704,14.06191101985944,0.0,1205.231440425147,1239.498293679216,0.01629777259223489
300.0,320.0,0.001,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,9347312.25132094,6506843.816501546,0.0,25891.83671245938,15880047.90456131,0.5886199026286352
300.0,320.0,0.001,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,9347620.658378066,6507058.504527812,0.0,25892.18601330253,15880571.34894555,0.5886199213480275
300.0,320.0,0.001,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,9347929.070430562,6507273.196158676,0.0,25892.53531759246,15881094.8019332,0.5886199400618555
300.0,320.0,0.001,1.57,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.1320622566293597,0.09192816936182696,0.0,2.359750890248684e-05,0.2240403872118662,0.5894573664723836
300.0,320.0,0.001,1.57,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.09794830333561598,0.06818119412253089,0.0,1.423049543295831e-05,0.1661700916653554,0.5894460450372195
300.0,320.0,0.001,1.57,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.06892208635125387,0.04797588995847658,0.0,7.219641503517845e-06,0.1169315596630114,0.5894224497636269
300.0,320.0,0.001,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,9351756.970715063,6509937.822138673,0.0,25894.96342199572,15887589.75630209,0.588620244742002
300.0,320.0,0.001,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,9351448.495507583,6509723.086558952,0.0,25894.6141014448,15887066.19619435,0.5886202260394476
300.0,320.0,0.001,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,9351140.025295345,6509508.354583587,0.0,25894.26478434078,15886542.64468964,0.5886202073313372
300.0,320.0,0.001,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,9347324.107749168,6506852.069925727,0.0,25891.8695508401,15880068.0472521,0.5886199026311248
300.0,320.0,0.001,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,9347632.515019797,6507066.75810541,0.0,25892.21885194513,15880591.49200352,0.5886199213503279
300.0,320.0,0.001,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,9347940.9273141,6507281.449840935,0.0,25892.56815591126,15881114.94533731,0.5886199400665287
300.0,320.0,0.001,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.1306567366786981,0.0909497754137077,0.0,2.261654070166283e-05,0.2216554923448828,0.5894586021599858
300.0,320.0,0.001,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.09673837720564223,0.06733895679417805,0.0,1.347103794138464e-05,0.1641171687495356,0.5894470270400394
300.0,320.0,0.001,1.57,0.0,0.0,20.0,1,0,0,0.0,0.0,,,0.06790775404202046,0.04726980924987742,0.0,6.681694721117008e-06,0.1152106086983948,0.5894227520296628
300.0,320.0,0.001,1.57,0.0,20.0,0.0,1,0,0,0.0,0.0,,,9351745.111567868,6509929.566758429,0.0,25894.93058110774,15887569.60893377,0.5886202447421077
300.0,320.0,0.001,1.57,0.0,20.0,10.0,1,0,0,0.0,0.0,,,9351436.636573853,6509714.831331988,0.0,25894.58126081871,15887046.04919302,0.5886202260393684
300.0,320.0,0.001,1.57,0.0,20.0,20.0,1,0,0,0.0,0.0,,,9351128.166536856,6509500.099476245,0.0,25894.23194391601,15886522.49798338,0.5886202073313325
300.0,320.0,0.001,1.57,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,9347335.964136183,6506860.323387173,0.0,25891.90238980717,15880088.18993953,0.5886199026311439
