Unnamed: 0,m_phi,mA,alpha,beta,lambda6,lambda7,m12,positivity_ok,unitarity_ok,perturbativity_ok,w_h2_bb,w_h2_tautau,w_h2_WW,w_h2_ZZ,w_h2_gaga,w_h2_Zga,w_h2_gg,w_h2_hh,w_total_h2,branching_ratio_h2_gaga
111,125,320.0,-0.7,0.849066,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,1.039959357767596e-08,4.9798895091944074e-08,1.039959357767596e-08,3.973698953380732e-09,0.0,0.0,4.628297366929095e-07,0.0224695881729314
112,125,320.0,-0.7,0.849066,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,1.039963488876958e-08,4.9798895091944445e-08,1.039963488876958e-08,3.973706844204799e-09,0.0,0.0,4.628297858948303e-07,0.0224696750419012
113,125,320.0,-0.7,0.849066,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,1.039967619994528e-08,4.979889509194374e-08,1.039967619994528e-08,3.9737147350367335e-09,0.0,0.0,4.628298350968321e-07,0.022469761911026
114,125,320.0,-0.7,0.849066,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,6.250789923951511e-09,4.979889509194364e-08,6.250789923951511e-09,3.131069888056844e-09,0.0,0.0,4.578383039738576e-07,0.0136528330410476
115,125,320.0,-0.7,0.849066,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,6.250821951676073e-09,4.979889509194345e-08,6.250821951676073e-09,3.131076892462418e-09,0.0,0.0,4.578383430059865e-07,0.0136529018313224
116,125,320.0,-0.7,0.849066,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,6.250853979482723e-09,4.97988950919439e-08,6.250853979482723e-09,3.131083896875884e-09,0.0,0.0,4.578383820382101e-07,0.0136529706217619
117,125,320.0,-0.7,0.849066,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,6.250886007371409e-09,4.97988950919439e-08,6.250886007371409e-09,3.131090901297154e-09,0.0,0.0,4.578384210705201e-07,0.0136530394123663
118,125,320.0,-0.7,0.849066,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,6.2509180353421465e-09,4.9798895091944e-08,6.2509180353421465e-09,3.131097905726257e-09,0.0,0.0,4.578384601029208e-07,0.0136531082031355
119,125,320.0,-0.7,0.849066,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,6.250950063394951e-09,4.9798895091944074e-08,6.250950063394951e-09,3.131104910163214e-09,0.0,0.0,4.57838499135411e-07,0.0136531769940696
120,125,320.0,-0.7,1.023599,-1.0,-1.0,-1.0,1,1,1,0.0,0.0,3.655488581937404e-07,2.443626111602571e-06,3.655488581937404e-07,1.661881050272497e-07,0.0,0.0,2.253744361287756e-05,0.0162196238611938
121,125,320.0,-0.7,1.023599,-1.0,-1.0,-0.565727,1,1,1,0.0,0.0,3.655500673616676e-07,2.443626111602536e-06,3.655500673616676e-07,1.661883569574657e-07,0.0,0.0,2.253744507397543e-05,0.0162196764611875
122,125,320.0,-0.7,1.023599,-1.0,-1.0,-0.131454,1,1,1,0.0,0.0,3.655512765315978e-07,2.443626111602571e-06,3.655512765315978e-07,1.661886088878772e-07,0.0,0.0,2.253744653507604e-05,0.0162197290612613
123,125,320.0,-0.7,1.023599,-1.0,-1.0,0.302819,1,1,1,0.0,0.0,3.655524857035253e-07,2.44362611160254e-06,3.655524857035253e-07,1.661888608184754e-07,0.0,0.0,2.253744799617833e-05,0.0162197816614157
124,125,320.0,-0.7,1.023599,-1.0,-1.0,0.737092,1,1,1,0.0,0.0,3.655536948774552e-07,2.443626111602589e-06,3.655536948774552e-07,1.661891127492695e-07,0.0,0.0,2.253744945728344e-05,0.0162198342616501
125,125,320.0,-0.7,1.023599,-1.0,-1.0,1.171365,1,1,1,0.0,0.0,3.655549040533829e-07,2.443626111602571e-06,3.655549040533829e-07,1.661893646802501e-07,0.0,0.0,2.25374509183902e-05,0.0162198868619652
126,125,320.0,-0.7,1.023599,-1.0,-0.5727,-1.0,1,1,1,0.0,0.0,3.227120423417662e-07,2.443626111602549e-06,3.227120423417662e-07,1.571124444559526e-07,0.0,0.0,2.248553113645412e-05,0.0143519866345775
127,125,320.0,-0.7,1.023599,-1.0,-0.5727,-0.565727,1,1,1,0.0,0.0,3.22713178454724e-07,2.443626111602571e-06,3.22713178454724e-07,1.5711268941055e-07,0.0,0.0,2.248553251752184e-05,0.0143520362794721
128,125,320.0,-0.7,1.023599,-1.0,-0.5727,-0.131454,1,1,1,0.0,0.0,3.227143145696801e-07,2.443626111602549e-06,3.227143145696801e-07,1.571129343653358e-07,0.0,0.0,2.248553389859141e-05,0.0143520859244483
129,125,320.0,-0.7,1.023599,-1.0,-0.5727,0.302819,1,1,1,0.0,0.0,3.227154506866371e-07,2.443626111602554e-06,3.227154506866371e-07,1.571131793203147e-07,0.0,0.0,2.248553527966339e-05,0.0143521355695059
130,125,320.0,-0.7,1.023599,-1.0,-0.5727,0.737092,1,1,1,0.0,0.0,3.227165868055954e-07,2.443626111602601e-06,3.227165868055954e-07,1.57113424275485e-07,0.0,0.0,2.248553666073788e-05,0.0143521852146447
131,125,320.0,-0.7,1.023599,-1.0,-0.5727,1.171365,1,1,1,0.0,0.0,3.227177229265509e-07,2.443626111602584e-06,3.227177229265509e-07,1.571136692308445e-07,0.0,0.0,2.248553804181408e-05,0.0143522348598652
132,125,320.0,-0.7,1.023599,-1.0,-0.1454,-1.0,1,1,1,0.0,0.0,2.825439431102019e-07,2.443626111602566e-06,2.825439431102019e-07,1.482916051288666e-07,0.0,0.0,2.243654219789561e-05,0.0125930252807272
133,125,320.0,-0.7,1.023599,-1.0,-0.1454,-0.565727,1,1,1,0.0,0.0,2.825450061681861e-07,2.443626111602563e-06,2.825450061681861e-07,1.482918431078394e-07,0.0,0.0,2.243654349893254e-05,0.0125930719311389
134,125,320.0,-0.7,1.023599,-1.0,-0.1454,-0.131454,1,1,1,0.0,0.0,2.825460692281713e-07,2.443626111602563e-06,2.825460692281713e-07,1.482920810870043e-07,0.0,0.0,2.243654479997169e-05,0.0125931185816333
135,125,320.0,-0.7,1.023599,-1.0,-0.1454,0.302819,1,1,1,0.0,0.0,2.825471322901561e-07,2.443626111602558e-06,2.825471322901561e-07,1.482923190663602e-07,0.0,0.0,2.243654610101298e-05,0.0125931652322101
136,125,320.0,-0.7,1.023599,-1.0,-0.1454,0.737092,1,1,1,0.0,0.0,2.825481953541432e-07,2.443626111602593e-06,2.825481953541432e-07,1.482925570459094e-07,0.0,0.0,2.243654740205681e-05,0.0125932118828693
137,125,320.0,-0.7,1.023599,-1.0,-0.1454,1.171365,1,1,1,0.0,0.0,2.825492584201279e-07,2.443626111602595e-06,2.825492584201279e-07,1.482927950256472e-07,0.0,0.0,2.243654870310254e-05,0.0125932585336111
138,125,320.0,-0.7,1.023599,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,3.383012928554399e-07,2.443626111602549e-06,3.383012928554399e-07,1.604515221066739e-07,0.0,0.0,2.250445946461851e-05,0.0150326335714624
139,125,320.0,-0.7,1.023599,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,3.383024560858483e-07,2.44362611160254e-06,3.383024560858483e-07,1.604517696505677e-07,0.0,0.0,2.250446087539274e-05,0.0150326843179683
140,125,320.0,-0.7,1.023599,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,3.38303619318257e-07,2.443626111602549e-06,3.38303619318257e-07,1.604520171946532e-07,0.0,0.0,2.250446228616931e-05,0.0150327350645551
141,125,320.0,-0.7,1.023599,-0.5727,-0.5727,0.302819,1,1,1,0.0,0.0,3.383047825526654e-07,2.443626111602544e-06,3.383047825526654e-07,1.604522647389296e-07,0.0,0.0,2.250446369694795e-05,0.0150327858112231
142,125,320.0,-0.7,1.023599,-0.5727,-0.5727,0.737092,1,1,1,0.0,0.0,3.383059457890752e-07,2.443626111602593e-06,3.383059457890752e-07,1.604525122833988e-07,0.0,0.0,2.250446510772923e-05,0.0150328365579719
143,125,320.0,-0.7,1.023599,-0.5727,-0.5727,1.171365,1,1,1,0.0,0.0,3.383071090274831e-07,2.443626111602593e-06,3.383071090274831e-07,1.604527598280567e-07,0.0,0.0,2.250446651851229e-05,0.0150328873048019
144,125,320.0,-0.7,1.023599,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,2.971425862503266e-07,2.443626111602589e-06,2.971425862503266e-07,1.515360950659588e-07,0.0,0.0,2.2454385330973e-05,0.0132331650085498
145,125,320.0,-0.7,1.023599,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,2.971436764257633e-07,2.44362611160258e-06,2.971436764257633e-07,1.515363356342293e-07,0.0,0.0,2.245438666171663e-05,0.0132332127749619
146,125,320.0,-0.7,1.023599,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,2.971447666032002e-07,2.443626111602589e-06,2.971447666032002e-07,1.515365762026918e-07,0.0,0.0,2.245438799246261e-05,0.013233260541456
147,125,320.0,-0.7,1.023599,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,2.971458567826358e-07,2.443626111602558e-06,2.971458567826358e-07,1.515368167713466e-07,0.0,0.0,2.245438932321045e-05,0.0132333083080324
148,125,320.0,-0.7,1.023599,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,2.971469469640741e-07,2.443626111602593e-06,2.971469469640741e-07,1.515370573401922e-07,0.0,0.0,2.245439065396102e-05,0.0132333560746907
149,125,320.0,-0.7,1.023599,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,2.971480371475092e-07,2.443626111602584e-06,2.971480371475092e-07,1.515372979092272e-07,0.0,0.0,2.245439198471342e-05,0.0132334038414312
150,125,320.0,-0.7,1.023599,-0.1454,-0.5727,-1.0,1,1,1,0.0,0.0,3.542582493147461e-07,2.443626111602571e-06,3.542582493147461e-07,1.638257099994699e-07,0.0,0.0,2.252379060897079e-05,0.0157281807252129
151,125,320.0,-0.7,1.023599,-0.1454,-0.5727,-0.565727,1,1,1,0.0,0.0,3.542594396626058e-07,2.443626111602558e-06,3.542594396626058e-07,1.638259601326617e-07,0.0,0.0,2.252379204945173e-05,0.0157282325678028
152,125,320.0,-0.7,1.023599,-0.1454,-0.5727,-0.131454,1,1,1,0.0,0.0,3.542606300124657e-07,2.443626111602558e-06,3.542606300124657e-07,1.638262102660449e-07,0.0,0.0,2.252379348993497e-05,0.0157282844104733
153,125,320.0,-0.7,1.023599,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,3.542618203643253e-07,2.443626111602549e-06,3.542618203643253e-07,1.638264603996183e-07,0.0,0.0,2.252379493042035e-05,0.0157283362532245
154,125,320.0,-0.7,1.023599,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,3.542630107181854e-07,2.443626111602566e-06,3.542630107181854e-07,1.638267105333843e-07,0.0,0.0,2.252379637090811e-05,0.0157283880960562
155,125,320.0,-0.7,1.023599,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,3.54264201074045e-07,2.443626111602563e-06,3.54264201074045e-07,1.638269606673401e-07,0.0,0.0,2.25237978113979e-05,0.0157284399389686
156,125,320.0,-0.7,1.023599,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,3.121089353360825e-07,2.443626111602571e-06,3.121089353360825e-07,1.548156952451233e-07,0.0,0.0,2.247263128023777e-05,0.0138884019162699
157,125,320.0,-0.7,1.023599,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,3.121100526289706e-07,2.443626111602544e-06,3.121100526289706e-07,1.548159384026931e-07,0.0,0.0,2.247263264068802e-05,0.0138884507934276
158,125,320.0,-0.7,1.023599,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,3.121111699238588e-07,2.443626111602544e-06,3.121111699238588e-07,1.548161815604541e-07,0.0,0.0,2.247263400114067e-05,0.0138884996706668
159,125,320.0,-0.7,1.023599,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,3.121122872207465e-07,2.443626111602549e-06,3.121122872207465e-07,1.548164247184051e-07,0.0,0.0,2.247263536159555e-05,0.0138885485479877
160,125,320.0,-0.7,1.023599,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,3.121134045196353e-07,2.443626111602571e-06,3.121134045196353e-07,1.548166678765493e-07,0.0,0.0,2.247263672205275e-05,0.0138885974253903
161,125,320.0,-0.7,1.023599,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,3.121145218205232e-07,2.443626111602575e-06,3.121145218205232e-07,1.548169110348843e-07,0.0,0.0,2.247263808251202e-05,0.0138886463028747
162,125,320.0,-0.7,1.198132,-1.0,-0.5727,-1.0,1,1,1,0.0,0.0,1.5253827511318e-06,1.090373006585658e-05,1.5253827511318e-06,7.193195137987844e-07,0.0,0.0,0.0001004365999848,0.0151875188065049
163,125,320.0,-0.7,1.198132,-1.0,-0.5727,-0.565727,1,1,1,0.0,0.0,1.525389336599364e-06,1.090373006585652e-05,1.525389336599364e-06,7.193209112107188e-07,0.0,0.0,0.0001004366079677,0.0151875831677729
164,125,320.0,-0.7,1.198132,-1.0,-0.5727,-0.131454,1,1,1,0.0,0.0,1.525395922081145e-06,1.09037300658565e-05,1.525395922081145e-06,7.193223086240089e-07,0.0,0.0,0.0001004366159506,0.0151876475291698
165,125,320.0,-0.7,1.198132,-1.0,-0.5727,0.302819,1,1,1,0.0,0.0,1.525402507577143e-06,1.09037300658565e-05,1.525402507577143e-06,7.193237060386601e-07,0.0,0.0,0.0001004366239335,0.0151877118906956
166,125,320.0,-0.7,1.198132,-1.0,-0.5727,0.737092,1,1,1,0.0,0.0,1.525409093087355e-06,1.090373006585648e-05,1.525409093087355e-06,7.193251034546691e-07,0.0,0.0,0.0001004366319164,0.0151877762523504
167,125,320.0,-0.7,1.198132,-1.0,-0.5727,1.171365,1,1,1,0.0,0.0,1.52541567861179e-06,1.090373006585666e-05,1.52541567861179e-06,7.193265008720451e-07,0.0,0.0,0.0001004366398994,0.0151878406141339
168,125,320.0,-0.7,1.198132,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,1.379498272297561e-06,1.090373006585654e-05,1.379498272297561e-06,6.879355388360275e-07,0.0,0.0,0.000100259331531,0.0137593005182751
169,125,320.0,-0.7,1.198132,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,1.379504534942704e-06,1.090373006585652e-05,1.379504534942704e-06,6.87936905423404e-07,0.0,0.0,0.0001002593391603,0.013759361935718
170,125,320.0,-0.7,1.198132,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,1.379510797602061e-06,1.090373006585648e-05,1.379510797602061e-06,6.879382720121365e-07,0.0,0.0,0.0001002593467895,0.0137594233532913
171,125,320.0,-0.7,1.198132,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,1.379517060275636e-06,1.090373006585648e-05,1.379517060275636e-06,6.879396386022292e-07,0.0,0.0,0.0001002593544188,0.0137594847709948
172,125,320.0,-0.7,1.198132,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,1.379523322963429e-06,1.090373006585656e-05,1.379523322963429e-06,6.879410051936835e-07,0.0,0.0,0.0001002593620481,0.0137595461888286
173,125,320.0,-0.7,1.198132,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,1.379529585665438e-06,1.090373006585664e-05,1.379529585665438e-06,6.879423717864903e-07,0.0,0.0,0.0001002593696774,0.0137596076067927
174,125,320.0,-0.7,1.198132,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,1.405273440689167e-06,1.09037300658565e-05,1.405273440689167e-06,6.9354536619924e-07,0.0,0.0,0.0001002907165268,0.0140119992094493
175,125,320.0,-0.7,1.198132,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,1.40527976157052e-06,1.090373006585652e-05,1.40527976157052e-06,6.935467383472816e-07,0.0,0.0,0.0001002907242198,0.0140120611602097
176,125,320.0,-0.7,1.198132,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,1.405286082466089e-06,1.09037300658565e-05,1.405286082466089e-06,6.935481104966722e-07,0.0,0.0,0.0001002907319129,0.0140121231111003
177,125,320.0,-0.7,1.198132,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,1.40529240337587e-06,1.090373006585648e-05,1.40529240337587e-06,6.93549482647425e-07,0.0,0.0,0.0001002907396059,0.0140121850621208
178,125,320.0,-0.7,1.198132,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,1.405298724299872e-06,1.09037300658565e-05,1.405298724299872e-06,6.93550854799533e-07,0.0,0.0,0.000100290747299,0.0140122470132715
179,125,320.0,-0.7,1.198132,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,1.405305045238088e-06,1.09037300658566e-05,1.405305045238088e-06,6.935522269530049e-07,0.0,0.0,0.0001002907549921,0.0140123089645521
180,125,320.0,-0.7,1.372665,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,3.218867269162334e-06,2.440969649738445e-05,3.218867269162334e-06,1.568393218568552e-06,0.0,0.0,0.0002246051033148,0.0143312294407202
181,125,320.0,-0.7,1.372665,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,3.218899408722713e-06,2.440969649738436e-05,3.218899408722713e-06,1.56840015094051e-06,0.0,0.0,0.0002246051423868,0.0143313700412925
182,125,320.0,-0.7,1.372665,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,3.218931548443553e-06,2.440969649738445e-05,3.218931548443553e-06,1.568407083327798e-06,0.0,0.0,0.0002246051814589,0.014331510642519
183,125,320.0,-0.7,1.372665,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,3.218963688324833e-06,2.44096964973844e-05,3.218963688324833e-06,1.568414015730405e-06,0.0,0.0,0.0002246052205312,0.0143316512443997
184,125,320.0,-0.7,1.372665,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,3.218995828366579e-06,2.44096964973845e-05,3.218995828366579e-06,1.568420948148337e-06,0.0,0.0,0.0002246052596036,0.0143317918469347
185,125,320.0,-0.7,1.372665,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,3.21902796856876e-06,2.44096964973844e-05,3.21902796856876e-06,1.568427880581574e-06,0.0,0.0,0.0002246052986763,0.0143319324501239
186,125,320.0,-0.35,0.5,-1.0,-1.0,-1.0,1,1,1,0.0,0.0,5.75931930092304e-06,4.594320009510378e-05,5.75931930092304e-06,2.887005010217978e-06,0.0,0.0,0.0004223808883014,0.013635369071936
187,125,320.0,-0.35,0.5,-1.0,-1.0,-0.565727,1,1,1,0.0,0.0,5.759320660165345e-06,4.594320009510434e-05,5.759320660165345e-06,2.887005307591085e-06,0.0,0.0,0.0004223808899581,0.0136353722365055
188,125,320.0,-0.35,0.5,-1.0,-1.0,-0.131454,1,1,1,0.0,0.0,5.759322019407774e-06,4.594320009510378e-05,5.759322019407774e-06,2.887005604964137e-06,0.0,0.0,0.0004223808916147,0.0136353754010755
189,125,320.0,-0.35,0.5,-1.0,-1.0,0.302819,1,1,1,0.0,0.0,5.759323378650423e-06,4.594320009510451e-05,5.759323378650423e-06,2.887005902337256e-06,0.0,0.0,0.0004223808932713,0.0136353785656457
190,125,320.0,-0.35,0.5,-1.0,-1.0,0.737092,1,1,1,0.0,0.0,5.759324737893187e-06,4.594320009510482e-05,5.759324737893187e-06,2.887006199710398e-06,0.0,0.0,0.0004223808949279,0.0136353817302163
191,125,320.0,-0.35,0.5,-1.0,-1.0,1.171365,1,1,1,0.0,0.0,5.759326097136096e-06,4.594320009510385e-05,5.759326097136096e-06,2.887006497083523e-06,0.0,0.0,0.0004223808965845,0.0136353848947875
192,125,320.0,-0.35,0.5,-0.5727,-1.0,-1.0,1,1,1,0.0,0.0,5.917353549976497e-06,4.594320009510434e-05,5.917353549976497e-06,2.921447656345917e-06,0.0,0.0,0.0004225733651966,0.0140031389513212
193,125,320.0,-0.35,0.5,-0.5727,-1.0,-0.565727,1,1,1,0.0,0.0,5.917354927741206e-06,4.594320009510419e-05,5.917354927741206e-06,2.921447955487594e-06,0.0,0.0,0.0004225733668735,0.0140031421561676
194,125,320.0,-0.35,0.5,-0.5727,-1.0,-0.131454,1,1,1,0.0,0.0,5.917356305506089e-06,4.594320009510442e-05,5.917356305506089e-06,2.921448254629307e-06,0.0,0.0,0.0004225733685504,0.0140031453610144
195,125,320.0,-0.35,0.5,-0.5727,-1.0,0.302819,1,1,1,0.0,0.0,5.91735768327111e-06,4.594320009510404e-05,5.91735768327111e-06,2.921448553770991e-06,0.0,0.0,0.0004225733702273,0.0140031485658617
196,125,320.0,-0.35,0.5,-0.5727,-1.0,0.737092,1,1,1,0.0,0.0,5.917359061036355e-06,4.594320009510515e-05,5.917359061036355e-06,2.921448852912765e-06,0.0,0.0,0.0004225733719043,0.014003151770709
197,125,320.0,-0.35,0.5,-0.5727,-1.0,1.171365,1,1,1,0.0,0.0,5.917360438801672e-06,4.594320009510434e-05,5.917360438801672e-06,2.921449152054458e-06,0.0,0.0,0.0004225733735812,0.014003154975557
198,125,320.0,-0.35,0.5,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,5.869964871736828e-06,4.594320009510434e-05,5.869964871736828e-06,2.911146990969127e-06,0.0,0.0,0.000422515675853,0.0138928925178582
199,125,320.0,-0.35,0.5,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,5.869966243973586e-06,4.594320009510419e-05,5.869966243973586e-06,2.91114728958297e-06,0.0,0.0,0.0004225156775239,0.0138928957106955
200,125,320.0,-0.35,0.5,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,5.869967616210511e-06,4.594320009510425e-05,5.869967616210511e-06,2.911147588196808e-06,0.0,0.0,0.0004225156791947,0.0138928989035332
201,125,320.0,-0.35,0.5,-0.5727,-0.5727,0.302819,1,1,1,0.0,0.0,5.869968988447591e-06,4.594320009510385e-05,5.869968988447591e-06,2.911147886810698e-06,0.0,0.0,0.0004225156808656,0.0138929020963713
202,125,320.0,-0.35,0.5,-0.5727,-0.5727,0.737092,1,1,1,0.0,0.0,5.869970360684886e-06,4.594320009510532e-05,5.869970360684886e-06,2.911148185424632e-06,0.0,0.0,0.0004225156825364,0.0138929052892093
203,125,320.0,-0.35,0.5,-0.5727,-0.5727,1.171365,1,1,1,0.0,0.0,5.869971732922239e-06,4.594320009510419e-05,5.869971732922239e-06,2.911148484038498e-06,0.0,0.0,0.0004225156842073,0.0138929084820482
204,125,320.0,-0.35,0.5,-0.1454,-1.0,-1.0,1,1,1,0.0,0.0,6.077526761727892e-06,4.594320009510425e-05,6.077526761727892e-06,2.95609454039547e-06,0.0,0.0,0.0004227681852924,0.0143755537269753
205,125,320.0,-0.35,0.5,-0.1454,-1.0,-0.565727,1,1,1,0.0,0.0,6.077528158015023e-06,4.594320009510419e-05,6.077528158015023e-06,2.956094841305742e-06,0.0,0.0,0.0004227681869896,0.01437555697199
206,125,320.0,-0.35,0.5,-0.1454,-1.0,-0.131454,1,1,1,0.0,0.0,6.077529554302314e-06,4.594320009510394e-05,6.077529554302314e-06,2.95609514221602e-06,0.0,0.0,0.0004227681886868,0.0143755602170051
207,125,320.0,-0.35,0.5,-0.1454,-1.0,0.302819,1,1,1,0.0,0.0,6.077530950589806e-06,4.594320009510451e-05,6.077530950589806e-06,2.956095443126349e-06,0.0,0.0,0.000422768190384,0.0143755634620204
208,125,320.0,-0.35,0.5,-0.1454,-1.0,0.737092,1,1,1,0.0,0.0,6.077532346877425e-06,4.594320009510468e-05,6.077532346877425e-06,2.956095744036708e-06,0.0,0.0,0.0004227681920812,0.0143755667070361
209,125,320.0,-0.35,0.5,-0.1454,-1.0,1.171365,1,1,1,0.0,0.0,6.077533743165187e-06,4.594320009510419e-05,6.077533743165187e-06,2.95609604494703e-06,0.0,0.0,0.0004227681937784,0.0143755699520523
210,125,320.0,-0.35,0.5,-0.1454,-0.5727,-1.0,1,1,1,0.0,0.0,6.029499717749005e-06,4.594320009510404e-05,6.029499717749005e-06,2.945732920944082e-06,0.0,0.0,0.000422709796629,0.0142639223548449
211,125,320.0,-0.35,0.5,-0.1454,-0.5727,-0.565727,1,1,1,0.0,0.0,6.029501108508203e-06,4.594320009510434e-05,6.029501108508203e-06,2.945733221326538e-06,0.0,0.0,0.0004227097983201,0.0142639255878829
212,125,320.0,-0.35,0.5,-0.1454,-0.5727,-0.131454,1,1,1,0.0,0.0,6.029502499267542e-06,4.594320009510404e-05,6.029502499267542e-06,2.945733521708996e-06,0.0,0.0,0.0004227098000113,0.0142639288209214
213,125,320.0,-0.35,0.5,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,6.029503890027058e-06,4.594320009510425e-05,6.029503890027058e-06,2.945733822091466e-06,0.0,0.0,0.0004227098017024,0.0142639320539601
214,125,320.0,-0.35,0.5,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,6.029505280786749e-06,4.594320009510482e-05,6.029505280786749e-06,2.94573412247399e-06,0.0,0.0,0.0004227098033936,0.0142639352869991
215,125,320.0,-0.35,0.5,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,6.029506671546566e-06,4.594320009510442e-05,6.029506671546566e-06,2.945734422856505e-06,0.0,0.0,0.0004227098050847,0.0142639385200387
216,125,320.0,-0.35,0.5,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,5.981663191733522e-06,4.594320009510394e-05,5.981663191733522e-06,2.935389493017449e-06,0.0,0.0,0.0004226516166751,0.0141527039191043
217,125,320.0,-0.35,0.5,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,5.981664576964773e-06,4.594320009510434e-05,5.981664576964773e-06,2.935389792872089e-06,0.0,0.0,0.0004226516183601,0.0141527071401559
218,125,320.0,-0.35,0.5,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,5.981665962196162e-06,4.594320009510404e-05,5.981665962196162e-06,2.935390092726714e-06,0.0,0.0,0.0004226516200452,0.014152710361208
219,125,320.0,-0.35,0.5,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,5.981667347427736e-06,4.594320009510459e-05,5.981667347427736e-06,2.935390392581374e-06,0.0,0.0,0.0004226516217303,0.0141527135822603
220,125,320.0,-0.35,0.5,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,5.98166873265947e-06,4.59432000951049e-05,5.98166873265947e-06,2.935390692436044e-06,0.0,0.0,0.0004226516234154,0.014152716803313
221,125,320.0,-0.35,0.5,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,5.981670117891318e-06,4.594320009510385e-05,5.981670117891318e-06,2.935390992290695e-06,0.0,0.0,0.0004226516251005,0.0141527200243663
222,125,320.0,-0.35,0.674533,-1.0,-0.5727,-1.0,1,1,1,0.0,0.0,3.588208669482152e-06,2.846579262800832e-05,3.588208669482152e-06,1.793080644912872e-06,0.0,0.0,0.0002617256945192,0.0137098066587333
223,125,320.0,-0.35,0.674533,-1.0,-0.5727,-0.565727,1,1,1,0.0,0.0,3.588210372834915e-06,2.846579262800818e-05,3.588210372834915e-06,1.793081016989358e-06,0.0,0.0,0.0002617256965947,0.0137098130581777
224,125,320.0,-0.35,0.674533,-1.0,-0.5727,-0.131454,1,1,1,0.0,0.0,3.5882120761881e-06,2.846579262800853e-05,3.5882120761881e-06,1.793081389065876e-06,0.0,0.0,0.0002617256986701,0.0137098194576234
